CustomerKey,Customer Code,City,State,Name,Education,Occupation,CountryRegionKey
16201,27200,Lebanon,Oregon,"Thompson, Anna",Graduate Degree,Skilled Manual,3
16202,27201,Marysville,Washington,"Taylor, Jose",Graduate Degree,Skilled Manual,3
16203,27202,Sedro Woolley,Washington,"Hall, James",Graduate Degree,Skilled Manual,3
16204,27203,Portland,Oregon,"Sanchez, Jennifer",Partial High School,Clerical,3
16205,27204,Chula Vista,California,"Hall, Devin",High School,Clerical,3
16206,27205,Coronado,California,"Murphy, Erin",High School,Clerical,3
16207,27206,San Francisco,California,"Mitchell, Marcus",Partial College,Clerical,3
16208,27207,Bellingham,Washington,"Morris, Taylor",Partial High School,Clerical,3
16210,27209,Burlingame,California,"Rodriguez, Erick",Partial High School,Clerical,3
16211,27210,Burbank,California,"Flores, Hunter",Partial High School,Clerical,3
16212,27211,Milwaukie,Oregon,"Roberts, Isaiah",High School,Clerical,3
16213,27212,Long Beach,California,"Roberts, Sophia",High School,Clerical,3
16214,27213,Spokane,Washington,"Lewis, Julia",Partial High School,Clerical,3
16215,27214,Beverly Hills,California,"Zimmerman, Bianca",Partial High School,Clerical,3
16217,27216,San Gabriel,California,"Diaz, Ana",High School,Skilled Manual,3
16218,27217,Renton,Washington,"Walker, Julia",Partial High School,Clerical,3
16219,27218,Santa Monica,California,"Allen, Bailey",Partial High School,Clerical,3
16220,27219,Lemon Grove,California,"Yang, Benjamin",Partial High School,Clerical,3
16221,27220,Torrance,California,"Long, Jackson",Partial High School,Clerical,3
16222,27221,Tacoma,Washington,"Jones, Matthew",Partial High School,Clerical,3
16223,27222,Chula Vista,California,"Sai, Virginia",Partial High School,Clerical,3
16224,27223,Walla Walla,Washington,"Wright, Jeremy",Partial High School,Clerical,3
16225,27224,W. Linn,Oregon,"Griffin, Jessica",Partial High School,Clerical,3
16226,27225,Santa Cruz,California,"Murphy, Isaac",High School,Skilled Manual,3
16227,27226,Lake Oswego,Oregon,"Wang, Christian",High School,Skilled Manual,3
16228,27227,El Cajon,California,"Bryant, Emily",High School,Skilled Manual,3
16229,27228,Issaquah,Washington,"Young, Amanda",Partial College,Clerical,3
16230,27229,San Francisco,California,"Zhang, Zachary",Partial College,Clerical,3
16232,27231,Colma,California,"Ramos, Tyrone",Partial College,Clerical,3
16233,27232,Puyallup,Washington,"Thirunavukkarasu, Ram",Partial College,Clerical,3
16234,27233,Spring Valley,California,"Ward, Seth",Partial College,Clerical,3
16235,27234,Sedro Woolley,Washington,"Jenkins, Gabriel",Partial College,Clerical,3
16236,27235,Renton,Washington,"Li, Robert",Partial College,Clerical,3
16237,27236,Olympia,Washington,"Alexander, Nicole",Partial College,Clerical,3
16238,27237,Fremont,California,"Ramirez, Jasmine",Partial College,Clerical,3
16239,27238,Concord,California,"Hernandez, Jesse",Partial College,Clerical,3
16240,27239,Grossmont,California,"Simmons, Noah",Partial College,Clerical,3
16241,27240,Yakima,Washington,"Cooper, Dalton",Partial College,Clerical,3
16242,27241,West Covina,California,"Butler, Oscar",Graduate Degree,Skilled Manual,3
16245,27244,Woodburn,Oregon,"Kelly, Arianna",Graduate Degree,Skilled Manual,3
16246,27245,La Jolla,California,"Jones, Lauren",Graduate Degree,Skilled Manual,3
16247,27246,Lemon Grove,California,"Hall, Aaron",Graduate Degree,Skilled Manual,3
16248,27247,Lemon Grove,California,"Hughes, Blake",Graduate Degree,Skilled Manual,3
16249,27248,Puyallup,Washington,"Taylor, Kayla",Graduate Degree,Skilled Manual,3
16250,27249,Santa Monica,California,"Cox, Emma",Graduate Degree,Skilled Manual,3
16251,27250,Burien,Washington,"Vance, Virginia",Graduate Degree,Skilled Manual,3
16252,27251,Grossmont,California,"Flores, Jessica",Graduate Degree,Skilled Manual,3
16255,27254,Bremerton,Washington,"Jimenez, Theodore",Bachelors,Skilled Manual,3
16256,27255,Lake Oswego,Oregon,"Rivera, Xavier",Bachelors,Skilled Manual,3
16257,27256,Port Orchard,Washington,"Lopez, Caleb",Graduate Degree,Skilled Manual,3
16258,27257,Chula Vista,California,"Sara, Rebekah",Graduate Degree,Skilled Manual,3
16259,27258,Concord,California,"Flores, Christian",Graduate Degree,Professional,3
16261,27260,Burbank,California,"Ma, Candice",Bachelors,Skilled Manual,3
16262,27261,Burien,Washington,"Chande, Omar",Bachelors,Skilled Manual,3
16263,27262,Redmond,Washington,"Hill, Courtney",Bachelors,Skilled Manual,3
16264,27263,San Diego,California,"Kumar, Aaron",Graduate Degree,Professional,3
16265,27264,Renton,Washington,"Clark, Jacob",Bachelors,Skilled Manual,3
16267,27266,San Gabriel,California,"Gonzales, Riley",Bachelors,Skilled Manual,3
16269,27268,Chula Vista,California,"Serrano, Latasha",Bachelors,Skilled Manual,3
16270,27269,Walla Walla,Washington,"Lee, Victoria",Graduate Degree,Professional,3
16272,27271,Edmonds,Washington,"Reed, Anna",Graduate Degree,Professional,3
16273,27272,Milwaukie,Oregon,"Chen, Elijah",Graduate Degree,Professional,3
16274,27273,Lakewood,California,"Miller, Marcus",Graduate Degree,Professional,3
16275,27274,Lincoln Acres,California,"Morris, Marcus",Graduate Degree,Professional,3
16276,27275,Spring Valley,California,"Powell, Aidan",Graduate Degree,Professional,3
16277,27276,Berkeley,California,"Alexander, Faith",Graduate Degree,Professional,3
16278,27277,El Cajon,California,"Wood, Jeremy",Graduate Degree,Professional,3
16279,27278,Novato,California,"Cook, Brian",High School,Skilled Manual,3
16280,27279,Issaquah,Washington,"Brooks, Katelyn",Bachelors,Skilled Manual,3
16281,27280,Burbank,California,"Gutierrez, Naomi",Bachelors,Skilled Manual,3
16282,27281,Clearwater,Florida,"Nath, Jenny",Bachelors,Skilled Manual,3
16285,27284,Seattle,Washington,"Bailey, Danielle",Bachelors,Professional,3
16287,27286,Chicago,Illinois,"Pal, Shawn",Graduate Degree,Professional,3
16288,27287,Los Angeles,California,"Perez, Samuel",Graduate Degree,Professional,3
16289,27288,Newport Beach,California,"Richardson, Destiny",Graduate Degree,Professional,3
16290,27289,National City,California,"Long, Anna",Bachelors,Skilled Manual,3
16291,27290,Puyallup,Washington,"Evans, Marcus",Bachelors,Skilled Manual,3
16292,27291,Burien,Washington,"Mehta, Bobby",Bachelors,Skilled Manual,3
16293,27292,Oregon City,Oregon,"Evans, Julia",Graduate Degree,Professional,3
16294,27293,Glendale,California,"Jackson, Kaitlyn",Graduate Degree,Professional,3
16295,27294,San Carlos,California,"Bradley, Ana",Graduate Degree,Professional,3
16296,27295,Lynnwood,Washington,"Taylor, Wyatt",Graduate Degree,Professional,3
16297,27296,El Cajon,California,"Ready, Rodrigo",Graduate Degree,Professional,3
16302,27301,Burlingame,California,"Zhou, Clarence",Partial College,Professional,3
16308,27307,Paderborn,North Rhine-Westphalia,"Prasad, Andre",High School,Professional,2
16310,27309,Mühlheim am Main,Hesse,"Deng, Tony",Partial College,Professional,2
16311,27310,Ingolstadt,Bavaria,"Hill, Isabella",Partial College,Professional,2
16313,27312,Offenbach am Main,Hesse,"Sun, Sandra",Bachelors,Management,2
16315,27314,Berlin,Berlin,"Arthur, Jarrod",Bachelors,Management,2
16316,27315,Saarlouis,Saar,"Mitchell, James",Graduate Degree,Management,2
16317,27316,Solingen,North Rhine-Westphalia,"Malhotra, Jarrod",Bachelors,Management,2
16321,27320,Solingen,North Rhine-Westphalia,"Green, Jose",High School,Professional,2
16322,27321,Saarlouis,Saar,"Zhang, Dylan",Partial College,Professional,2
16326,27325,Hanover,Lower Saxony,"Liang, Todd",Partial College,Professional,2
16328,27327,Saarlouis,Saar,"Nicholls, Melody",Partial College,Management,2
16331,27330,Hamburg,Hamburg,"Nara, Brendan",Partial College,Management,2
16334,27333,Stuttgart,Baden-Wuerttemberg,"Luo, Kathryn",Partial College,Management,2
16337,27336,Werne,North Rhine-Westphalia,"Suri, George",High School,Management,2
16373,27372,Bradenton,Florida,"Sai, Andre",High School,Professional,3
16374,27373,Woodburn,Oregon,"Rivera, Eduardo",High School,Professional,3
16375,27374,Bremerton,Washington,"Phillips, Robert",High School,Professional,3
16376,27375,Puyallup,Washington,"Wilson, Nicole",High School,Professional,3
16377,27376,Marysville,Washington,"Gonzalez, Courtney",High School,Professional,3
16380,27379,Imperial Beach,California,"Ross, Isabel",High School,Professional,3
16382,27381,Burbank,California,"Sanz, Miguel",High School,Professional,3
16383,27382,Colma,California,"Chapman, Kaitlin",Graduate Degree,Management,3
16384,27383,Concord,California,"Hernandez, Jay",Graduate Degree,Management,3
16386,27385,Burbank,California,"Ramos, Jonathon",Graduate Degree,Management,3
16387,27386,Burlingame,California,"Garcia, James",Graduate Degree,Management,3
16388,27387,Oregon City,Oregon,"Washington, Noah",Graduate Degree,Management,3
16389,27388,Spokane,Washington,"Cox, Xavier",Bachelors,Management,3
16390,27389,Woodland Hills,California,"Henderson, Lucas",Bachelors,Management,3
16391,27390,Burien,Washington,"Zeng, Leah",Graduate Degree,Management,3
16392,27391,Kirkland,Washington,"Young, Logan",Bachelors,Management,3
16393,27392,Bellflower,California,"Romero, Felicia",Bachelors,Management,3
16395,27394,Lebanon,Oregon,"Alexander, Kyle",Bachelors,Management,3
16396,27395,Beaverton,Oregon,"Lu, Jenny",Bachelors,Management,3
16397,27396,Edmonds,Washington,"Cook, Adrian",Bachelors,Management,3
16398,27397,Glendale,California,"James, Alex",Bachelors,Management,3
16399,27398,Torrance,California,"Lee, Alexis",Bachelors,Management,3
16400,27399,Coronado,California,"Parker, Thomas",Bachelors,Management,3
16406,27405,San Gabriel,California,"Shan, Jackson",High School,Professional,3
16408,27407,Portland,Oregon,"Griffin, Faith",Bachelors,Management,3
16409,27408,Concord,California,"Sanchez, Tabitha",Bachelors,Management,3
16410,27409,Colma,California,"Smith, Preston",High School,Professional,3
16411,27410,San Carlos,California,"Patterson, Brianna",High School,Professional,3
16412,27411,Corvallis,Oregon,"Bendixen, Mason",High School,Professional,3
16413,27412,Imperial Beach,California,"Price, Miguel",Bachelors,Management,3
16417,27416,Sedro Woolley,Washington,"Morris, Jeremiah",Partial College,Professional,3
16418,27417,Coronado,California,"She, Edwin",Bachelors,Management,3
16419,27418,Woodland Hills,California,"Coleman, Mya",Partial College,Professional,3
16422,27421,Braintree,Massachusetts,"Chander, Mindy",Partial College,Professional,3
16423,27422,Woodburn,Oregon,"Gonzalez, Evan",Partial College,Professional,3
16424,27423,Coronado,California,"Butler, Dakota",Partial College,Professional,3
16425,27424,La Jolla,California,"Mitchell, Luis",Partial College,Professional,3
16426,27425,Los Angeles,California,"Morris, Steven",Partial College,Professional,3
16427,27426,National City,California,"Stewart, Evan",Partial College,Professional,3
16428,27427,Santa Monica,California,"Young, Mason",Partial College,Professional,3
16431,27430,Bremerton,Washington,"Young, Stephanie",Partial College,Professional,3
16432,27431,Oregon City,Oregon,"Jenkins, Ethan",Partial College,Professional,3
16433,27432,Chula Vista,California,"Ruiz, Craig",Partial College,Professional,3
16434,27433,Colma,California,"Garcia, Barry",Partial College,Professional,3
16435,27434,Lincoln Acres,California,"Patterson, David",Partial College,Professional,3
16439,27438,Bellflower,California,"Shan, Alejandro",Partial College,Professional,3
16440,27439,Glendale,California,"Ramirez, Chase",High School,Professional,3
16441,27440,Olympia,Washington,"Howard, Trinity",Partial High School,Skilled Manual,3
16443,27442,Colma,California,"Raman, Janelle",High School,Professional,3
16444,27443,Novato,California,"Jackson, Jessica",Partial High School,Skilled Manual,3
16445,27444,Walla Walla,Washington,"Martinez, Kayla",Graduate Degree,Professional,3
16446,27445,Colma,California,"Tang, Shaun",Graduate Degree,Professional,3
16447,27446,Santa Monica,California,"Jones, Tyler",Graduate Degree,Professional,3
16448,27447,Woodland Hills,California,"Hayes, Miranda",Graduate Degree,Professional,3
16449,27448,Chandler,Arizona,"Romero, Marc",Bachelors,Professional,3
16450,27449,San Carlos,California,"Cox, Bryan",Bachelors,Management,3
16451,27450,Walla Walla,Washington,"Ross, Abigail",Bachelors,Management,3
16453,27452,Woodland Hills,California,"Watson, Evan",Bachelors,Management,3
16454,27453,Coronado,California,"Henderson, Carson",Bachelors,Management,3
16456,27455,Lebanon,Oregon,"Jenkins, Brianna",Bachelors,Management,3
16457,27456,Marysville,Washington,"Hughes, Jackson",Bachelors,Management,3
16458,27457,Oregon City,Oregon,"Walker, Elizabeth",Bachelors,Management,3
16459,27458,Berkeley,California,"Liang, Roger",Bachelors,Management,3
16460,27459,Burbank,California,"Kumar, Kevin",Graduate Degree,Management,3
16461,27460,Chula Vista,California,"Goel, Grant",Graduate Degree,Management,3
16466,27465,Woodburn,Oregon,"Garcia, Seth",Partial College,Skilled Manual,3
16467,27466,Yakima,Washington,"Murphy, Abigail",Partial College,Skilled Manual,3
16479,27478,Chula Vista,California,"Alvarez, Sheila",Partial College,Skilled Manual,3
16480,27479,Glendale,California,"Sanders, Kaitlyn",Partial College,Skilled Manual,3
16481,27480,Lincoln Acres,California,"Parker, Chloe",Partial College,Skilled Manual,3
16482,27481,San Gabriel,California,"Gonzales, Oscar",Partial College,Skilled Manual,3
16504,27503,Chicago,Illinois,"Shen, Warren",Partial College,Skilled Manual,3
16505,27504,Lake Oswego,Oregon,"Lopez, Rebecca",High School,Skilled Manual,3
16506,27505,Burlingame,California,"Skelly, Bonnie",High School,Skilled Manual,3
16507,27506,Burlingame,California,"Srini, Carla",High School,Skilled Manual,3
16508,27507,Colma,California,"Li, Valerie",High School,Skilled Manual,3
16509,27508,Berkeley,California,"Edwards, James",Partial College,Skilled Manual,3
16510,27509,Yakima,Washington,"Johnson, Zachary",Partial College,Professional,3
16511,27510,Burlingame,California,"Bailey, Cole",Partial College,Professional,3
16522,27521,Chula Vista,California,"Foster, Gabriel",Bachelors,Management,3
16524,27523,Bellingham,Washington,"Martin, Kayla",High School,Professional,3
16527,27526,Beverly Hills,California,"Ma, Ramon",Partial College,Professional,3
16528,27527,Concord,California,"Sanchez, Tina",Bachelors,Management,3
16529,27528,Los Angeles,California,"Stewart, Jade",Graduate Degree,Management,3
16530,27529,San Carlos,California,"White, Rachel",Graduate Degree,Management,3
16531,27530,Spring Valley,California,"Ross, Maria",Partial High School,Skilled Manual,3
16532,27531,Renton,Washington,"Bailey, Abigail",Bachelors,Professional,3
16533,27532,Lynnwood,Washington,"Flores, Kaitlyn",Bachelors,Skilled Manual,3
16534,27533,Bellflower,California,"Perez, Allison",Bachelors,Skilled Manual,3
16535,27534,Burlingame,California,"Chapman, Candace",Bachelors,Skilled Manual,3
16536,27535,San Francisco,California,"Cook, Ian",Bachelors,Skilled Manual,3
16538,27537,Oakland,California,"Bryant, Amanda",Bachelors,Professional,3
16539,27538,Beaverton,Oregon,"Jackson, José",Bachelors,Professional,3
16540,27539,Colma,California,"Winston, Samuel",Bachelors,Professional,3
16541,27540,Glendale,California,"Butler, Jacqueline",Bachelors,Professional,3
16542,27541,Novato,California,"Martin, Samantha",Bachelors,Professional,3
16543,27542,Everett,Washington,"Rivera, Jessica",Bachelors,Professional,3
16544,27543,Oakland,California,"Griffin, Katherine",Bachelors,Professional,3
16545,27544,Berkeley,California,"Hayes, Marissa",Partial College,Skilled Manual,3
16547,27546,Lakewood,California,"Ross, Jackson",High School,Skilled Manual,3
16548,27547,Torrance,California,"Hill, Kevin",High School,Skilled Manual,3
16549,27548,Ballard,Washington,"Green, Mason",Partial College,Skilled Manual,3
16550,27549,Walla Walla,Washington,"Johnson, Hunter",Partial College,Skilled Manual,3
16552,27551,Corvallis,Oregon,"Long, Antonio",Partial College,Skilled Manual,3
16553,27552,Coronado,California,"Guo, Shannon",Graduate Degree,Professional,3
16554,27553,San Carlos,California,"Sanders, Julia",Graduate Degree,Professional,3
16555,27554,La Jolla,California,"West, Jordyn",Partial College,Skilled Manual,3
16556,27555,Torrance,California,"Alexander, Isabella",Partial College,Skilled Manual,3
16557,27556,W. Linn,Oregon,"Cox, Amanda",Partial College,Skilled Manual,3
16559,27558,Sedro Woolley,Washington,"Kumar, Caleb",Partial College,Skilled Manual,3
16560,27559,Spokane,Washington,"Rodriguez, Emily",Partial College,Skilled Manual,3
16562,27561,West Covina,California,"Brooks, Kimberly",Bachelors,Professional,3
16564,27563,W. Linn,Oregon,"Bennett, Devin",Bachelors,Professional,3
16565,27564,Burbank,California,"Lal, Kevin",Bachelors,Professional,3
16566,27565,Downey,California,"Wood, Kayla",Bachelors,Professional,3
16567,27566,Torrance,California,"Long, Tristan",Bachelors,Professional,3
16568,27567,Sedro Woolley,Washington,"Foster, Miranda",Bachelors,Professional,3
16569,27568,Milwaukie,Oregon,"Evans, Miguel",Graduate Degree,Professional,3
16570,27569,Woodland Hills,California,"Wood, Jocelyn",Graduate Degree,Professional,3
16571,27570,Burien,Washington,"Navarro, Natasha",Graduate Degree,Professional,3
16572,27571,Colma,California,"Gao, Shannon",Graduate Degree,Professional,3
16573,27572,El Cajon,California,"Carter, Isaiah",Partial College,Skilled Manual,3
16574,27573,Torrance,California,"Lal, Hunter",Partial College,Skilled Manual,3
16575,27574,Santa Monica,California,"Hill, Madeline",Partial College,Skilled Manual,3
16576,27575,Burbank,California,"Wilson, Emma",Bachelors,Professional,3
16577,27576,Milwaukie,Oregon,"Gonzales, Caroline",Bachelors,Professional,3
16578,27577,Port Orchard,Washington,"Cook, Patrick",Bachelors,Professional,3
16579,27578,Lakewood,California,"Carter, Courtney",Bachelors,Professional,3
16580,27579,Chula Vista,California,"Suarez, Bruce",Graduate Degree,Professional,3
16601,27600,Spring Valley,California,"Sanchez, Destiny",Partial High School,Skilled Manual,3
16602,27601,Burbank,California,"Rogers, Sydney",Partial High School,Skilled Manual,3
16604,27603,Novato,California,"Barnes, Mya",Partial High School,Skilled Manual,3
16605,27604,Port Orchard,Washington,"Brooks, Richard",High School,Professional,3
16606,27605,Sedro Woolley,Washington,"Martinez, Miguel",High School,Professional,3
16607,27606,Milwaukie,Oregon,"Edwards, Courtney",Partial College,Professional,3
16609,27608,Bellingham,Washington,"Hernandez, Hector",Partial High School,Skilled Manual,3
16610,27609,Beverly Hills,California,"Alonso, Audrey",Partial High School,Skilled Manual,3
16611,27610,Spring Valley,California,"Washington, Jeremy",Partial High School,Skilled Manual,3
16612,27611,El Cajon,California,"Edwards, Jack",High School,Professional,3
16613,27612,Berkeley,California,"Hill, Lucas",High School,Professional,3
16615,27614,Bellingham,Washington,"Ye, Warren",High School,Professional,3
16616,27615,La Jolla,California,"Henderson, Maria",Bachelors,Management,3
16617,27616,Lemon Grove,California,"Brown, Emma",Bachelors,Management,3
16618,27617,Olympia,Washington,"Phillips, Morgan",Partial College,Professional,3
16619,27618,Spokane,Washington,"Diaz, Melanie",Partial College,Professional,3
16620,27619,Chula Vista,California,"Lee, Joseph",Partial College,Professional,3
16621,27620,Colma,California,"Hughes, Nicole",Graduate Degree,Management,3
16622,27621,Santa Monica,California,"Brown, Edward",Graduate Degree,Management,3
16623,27622,Bremerton,Washington,"Wilson, Lucas",Partial College,Professional,3
16624,27623,Lincoln Acres,California,"Jackson, Christian",Partial College,Professional,3
16625,27624,San Gabriel,California,"Russell, Connor",Partial College,Professional,3
16626,27625,Lake Oswego,Oregon,"Hughes, Alexandria",Partial College,Professional,3
16627,27626,Downey,California,"Hayes, Connor",Bachelors,Management,3
16628,27627,Long Beach,California,"Yang, Jason",Graduate Degree,Management,3
16630,27629,Port Orchard,Washington,"Bryant, Jose",Partial College,Professional,3
16631,27630,Chula Vista,California,"Coleman, Xavier",Bachelors,Management,3
16632,27631,Oakland,California,"Phillips, Gabriella",Bachelors,Management,3
16636,27635,Burien,Washington,"Perry, Grace",Partial College,Professional,3
16637,27636,Issaquah,Washington,"Murphy, Paige",Partial College,Professional,3
16638,27637,Lebanon,Oregon,"Cook, Gabrielle",Partial College,Professional,3
16639,27638,Marysville,Washington,"Brooks, Marcus",Partial College,Professional,3
16640,27639,Walla Walla,Washington,"Price, Emma",Partial College,Professional,3
16641,27640,Concord,California,"Thomas, Lauren",Partial College,Professional,3
16642,27641,El Cajon,California,"Alexander, Miranda",Partial College,Professional,3
16643,27642,La Jolla,California,"Johnson, Kayla",High School,Professional,3
16645,27644,Issaquah,Washington,"Sanchez, Alexandria",Partial College,Professional,3
16646,27645,Coronado,California,"Anand, Colin",High School,Professional,3
16647,27646,Imperial Beach,California,"Li, Jackson",Bachelors,Management,3
16648,27647,San Gabriel,California,"Moore, Daniel",Partial College,Professional,3
16649,27648,Walla Walla,Washington,"Rogers, Chase",Partial High School,Skilled Manual,3
16650,27649,Seattle,Washington,"Bailey, Evan",High School,Professional,3
16651,27650,Lake Oswego,Oregon,"Griffin, Richard",High School,Professional,3
16652,27651,Concord,California,"Murphy, Jeremy",High School,Professional,3
16653,27652,Woodburn,Oregon,"Foster, Miguel",Partial High School,Skilled Manual,3
16655,27654,Berkeley,California,"Diaz, Carrie",Graduate Degree,Management,3
16656,27655,Coronado,California,"Alvarez, Melinda",Bachelors,Management,3
16658,27657,Chicago,Illinois,"Chandra, Frederick",Graduate Degree,Management,3
16659,27658,Corvallis,Oregon,"Gray, Cole",Graduate Degree,Management,3
16660,27659,Seattle,Washington,"Lopez, Jesse",Graduate Degree,Management,3
16661,27660,Concord,California,"Carlson, Gerald",Graduate Degree,Management,3
16662,27661,National City,California,"Martinez, Christopher",Graduate Degree,Management,3
16663,27662,Burbank,California,"Zheng, Bianca",Partial College,Professional,3
16664,27663,Santa Cruz,California,"Collins, Aaron",Graduate Degree,Management,3
16665,27664,West Covina,California,"Roberts, Luis",Bachelors,Management,3
16666,27665,Daly City,California,"Patterson, Miguel",Partial High School,Skilled Manual,3
16667,27666,Fremont,California,"Garcia, Alyssa",Partial High School,Skilled Manual,3
16668,27667,Daly City,California,"Sanchez, Jessica",High School,Professional,3
16669,27668,Kirkland,Washington,"Gonzalez, Kevin",Graduate Degree,Management,3
16670,27669,Coronado,California,"Allen, Katelyn",Graduate Degree,Management,3
16671,27670,Novato,California,"Long, Kayla",Graduate Degree,Management,3
16672,27671,Ballard,Washington,"Martinez, Jeremiah",Graduate Degree,Management,3
16674,27673,Bremerton,Washington,"Young, Jennifer",Graduate Degree,Management,3
16675,27674,Lincoln Acres,California,"Rivera, Gabrielle",Partial College,Professional,3
16676,27675,Salem,Oregon,"Bell, Arianna",Partial College,Professional,3
16677,27676,Redwood City,California,"Flores, Trevor",Partial College,Professional,3
16678,27677,Burien,Washington,"Powell, Marissa",Partial College,Professional,3
16679,27678,Lake Oswego,Oregon,"Carter, Angel",Partial College,Professional,3
16680,27679,Puyallup,Washington,"Walker, Kayla",Partial College,Professional,3
16681,27680,Chula Vista,California,"Foster, Benjamin",Partial College,Professional,3
16682,27681,Chula Vista,California,"Jackson, Olivia",Partial College,Professional,3
16683,27682,Mill Valley,California,"Kelly, Jennifer",Partial College,Professional,3
16684,27683,Beaverton,Oregon,"Reed, Alexandra",High School,Professional,3
16685,27684,Edmonds,Washington,"Coleman, Emma",Partial College,Professional,3
16727,27726,Lemon Grove,California,"Hall, Sophia",High School,Skilled Manual,3
16728,27727,San Diego,California,"Hill, Chloe",High School,Skilled Manual,3
16730,27729,Lynnwood,Washington,"Phillips, Sophia",Partial High School,Clerical,3
16731,27730,Ballard,Washington,"Cox, Isabella",Partial High School,Clerical,3
16733,27732,Walla Walla,Washington,"White, Katherine",High School,Skilled Manual,3
16736,27735,Everett,Washington,"Sanders, Shelby",High School,Skilled Manual,3
16737,27736,Woodburn,Oregon,"Young, Mackenzie",High School,Skilled Manual,3
16738,27737,Redwood City,California,"Taylor, Brandon",High School,Skilled Manual,3
16741,27740,Burien,Washington,"Nath, Jodi",High School,Skilled Manual,3
16742,27741,Burien,Washington,"Foster, Gabrielle",High School,Skilled Manual,3
16743,27742,Lebanon,Oregon,"Jones, Devin",High School,Skilled Manual,3
16748,27747,Edmonds,Washington,"Henderson, Edward",High School,Skilled Manual,3
16749,27748,Milwaukie,Oregon,"Patterson, Luis",High School,Skilled Manual,3
16750,27749,Burbank,California,"Brown, Alexis",Partial College,Skilled Manual,3
16751,27750,Burlingame,California,"Phillips, Carlos",Partial College,Skilled Manual,3
16752,27751,Fremont,California,"Cooper, Zoe",Partial College,Skilled Manual,3
16754,27753,W. Linn,Oregon,"Morgan, Steven",High School,Skilled Manual,3
16755,27754,La Jolla,California,"Gonzalez, Marcus",Partial College,Skilled Manual,3
16756,27755,Woodland Hills,California,"Jenkins, Alyssa",Partial College,Skilled Manual,3
16762,27761,Berlin,Berlin,"Madan, Monica",Graduate Degree,Clerical,2
16766,27765,Frankfurt,Hesse,"Tang, Jerry",Partial College,Manual,2
16767,27766,Dresden,Saxony,"Vance, Joel",Partial College,Manual,2
16768,27767,Solingen,North Rhine-Westphalia,"Arun, Brandy",Partial College,Manual,2
16771,27770,Erlangen,Bavaria,"Zhao, Autumn",Bachelors,Clerical,2
16775,27774,Stuttgart,Baden-Wuerttemberg,"Munoz, Marc",High School,Manual,2
16776,27775,Erlangen,Bavaria,"Shen, Nina",Bachelors,Clerical,2
16778,27777,Munich,Bavaria,"Martin, Jarred",Bachelors,Skilled Manual,2
16788,27787,Hanover,Lower Saxony,"Ramos, Gerald",Bachelors,Skilled Manual,2
16792,27791,Munich,Bavaria,"Deng, Shawna",High School,Manual,2
16793,27792,Kassel,Hesse,"Alonso, Jacquelyn",High School,Manual,2
16798,27797,Dusseldorf,North Rhine-Westphalia,"Deng, Melvin",Bachelors,Professional,2
16799,27798,Neunkirchen,North Rhine-Westphalia,"Bryant, Brandon",Bachelors,Professional,2
16802,27801,Frankfurt,Hesse,"Cooper, Kaitlyn",Partial College,Clerical,2
16810,27809,Werne,North Rhine-Westphalia,"Sanchez, Arianna",Bachelors,Skilled Manual,2
16812,27811,Kassel,Hesse,"Vazquez, Darren",Bachelors,Skilled Manual,2
16814,27813,Frankfurt,Hesse,"Vance, Roy",High School,Manual,2
16815,27814,Munster,North Rhine-Westphalia,"Shan, Katrina",Partial College,Clerical,2
16824,27823,Hamburg,Hamburg,"Gao, Joan",Bachelors,Skilled Manual,2
16826,27825,Bottrop,North Rhine-Westphalia,"Zimmerman, Christy",Partial College,Clerical,2
16827,27826,Munich,Bavaria,"Xu, Nicolas",Partial College,Clerical,2
16831,27830,Paderborn,North Rhine-Westphalia,"Hall, Caleb",High School,Manual,2
16832,27831,Bonn,North Rhine-Westphalia,"Vazquez, Clinton",Partial High School,Manual,2
16833,27832,Erlangen,Bavaria,"Powell, Margaret",Partial College,Clerical,2
16839,27838,Stuttgart,Baden-Wuerttemberg,"Sai, Janelle",Partial High School,Manual,2
16844,27843,Grevenbroich,North Rhine-Westphalia,"Navarro, Gerald",Graduate Degree,Clerical,2
16856,27855,Ingolstadt,Bavaria,"Ye, Lisa",Partial College,Manual,2
16859,27858,Bonn,North Rhine-Westphalia,"Skjønaa, Anders",Partial College,Manual,2
16860,27859,Salzgitter,Lower Saxony,"Carlson, Danny",Partial College,Manual,2
16883,27882,Erlangen,Bavaria,"Hu, Franklin",Graduate Degree,Clerical,2
16884,27883,Grevenbroich,North Rhine-Westphalia,"Hernandez, Marc",Graduate Degree,Clerical,2
16885,27884,Hamburg,Hamburg,"Alonso, Jill",Graduate Degree,Clerical,2
16898,27897,Brunswick,Lower Saxony,"Munoz, Robin",Bachelors,Clerical,2
16901,27900,Poing,Bavaria,"Prasad, Toni",Bachelors,Clerical,2
16903,27902,Hamburg,Hamburg,"Alonso, Carolyn",Graduate Degree,Clerical,2
16909,27908,Berlin,Berlin,"Sanchez, Adriana",Partial College,Manual,2
16912,27911,Lynnwood,Washington,"Moore, Robert",High School,Skilled Manual,3
16913,27912,Redmond,Washington,"Ramirez, Caitlin",High School,Skilled Manual,3
16914,27913,Beverly Hills,California,"Zheng, Brittney",Partial College,Skilled Manual,3
16915,27914,Coronado,California,"Foster, Jasmine",Partial College,Skilled Manual,3
